"id","age","gender","race","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
421596,3,1,1,3,3,3,"0.5032225392796313","1.0",1,"1.0","1.0",10238,"9000.0",0,6,2,10,"0.0"
164636,1,0,1,1,3,3,"0.7140339031205747","1.0",0,"1.0","1.0",21217,"11000.0",0,0,0,0,"1.0"
405100,1,1,1,1,2,1,"0.3670512395145257","0.0",0,"1.0","0.0",10238,"14000.0",0,1,0,1,"1.0"
315223,2,0,1,2,2,2,"0.5793929043624154","1.0",0,"0.0","0.0",92101,"13000.0",0,2,0,0,"0.0"
628723,2,0,1,2,2,2,"0.5584702236402418","1.0",0,"0.0","1.0",10238,"10000.0",0,1,0,4,"0.0"
483693,0,0,1,0,2,1,"0.2919776582051944","0.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"1.0"
416795,2,0,1,2,2,2,"0.6615841421190086","1.0",0,"0.0","1.0",32765,"12000.0",0,5,0,0,"0.0"
712973,0,0,1,0,0,0,"0.3788290288330991","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,0,"1.0"
755061,0,0,0,0,2,0,"0.3740705590179875","1.0",0,"0.0","0.0",10238,"15000.0",0,0,0,0,"1.0"
625426,2,1,1,2,3,3,"","1.0",0,"0.0","0.0",10238,"13000.0",0,3,1,2,"0.0"
162614,3,1,1,3,3,3,"0.4593785751523136","1.0",0,"1.0","1.0",10238,"13000.0",0,1,0,5,"0.0"
732843,2,1,1,2,3,2,"","1.0",0,"0.0","0.0",10238,"15000.0",0,2,0,5,"0.0"
466761,2,0,1,0,3,3,"0.4654506837575693","1.0",1,"1.0","1.0",10238,"11000.0",0,0,0,0,"0.0"
498232,0,1,0,0,2,2,"0.4086866980912735","1.0",0,"0.0","1.0",32765,"9000.0",0,0,0,0,"1.0"
170391,3,0,1,2,2,3,"0.5888021385021842","1.0",0,"1.0","1.0",10238,"11000.0",0,2,0,2,"0.0"
918640,2,1,1,2,2,3,"0.61502467895473","1.0",0,"1.0","1.0",32765,"7000.0",0,3,1,0,"0.0"
937134,3,0,1,3,2,3,"","1.0",0,"1.0","1.0",32765,"8000.0",0,2,0,0,"0.0"
273764,2,0,1,2,3,3,"0.5464601140543317","1.0",1,"1.0","1.0",10238,"8000.0",0,1,0,1,"0.0"
418555,1,0,0,1,0,1,"","1.0",0,"0.0","0.0",10238,"16000.0",0,1,0,1,"0.0"
344228,3,1,1,0,3,3,"0.737994819837278","1.0",1,"1.0","0.0",10238,"17000.0",0,0,0,0,"0.0"
809278,2,0,1,1,0,1,"0.4273733642706479","1.0",0,"0.0","1.0",32765,"10000.0",0,3,0,0,"0.0"
68145,0,0,1,0,2,0,"0.4129918414421705","0.0",0,"0.0","0.0",10238,"",0,0,0,0,"1.0"
128369,2,1,1,2,3,3,"0.6953231970861331","0.0",0,"1.0","1.0",32765,"7000.0",0,3,1,1,"0.0"
194925,0,0,1,0,2,0,"0.2912344134674337","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
303507,0,0,1,0,2,0,"0.2441332629984765","0.0",0,"1.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
244931,3,1,1,0,3,3,"0.5082740148521835","1.0",1,"1.0","1.0",10238,"9000.0",0,0,0,0,"0.0"
570030,0,0,1,0,0,0,"0.2932584812581273","1.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"0.0"
918038,1,0,1,1,0,0,"0.3436417190829057","0.0",0,"0.0","0.0",10238,"13000.0",0,0,1,0,"1.0"
102325,0,0,1,0,3,0,"0.5033225200786","0.0",0,"0.0","0.0",10238,"15000.0",1,0,0,0,"1.0"
653061,1,0,1,0,3,3,"","0.0",1,"0.0","1.0",10238,"",0,0,0,0,"0.0"
706892,2,0,1,2,3,3,"0.6630513690689503","1.0",1,"1.0","1.0",10238,"",0,2,0,0,"0.0"
761911,2,1,1,0,0,0,"0.2027084379448271","0.0",0,"0.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
271656,1,0,1,1,2,3,"0.665343329329833","1.0",0,"1.0","1.0",32765,"12000.0",0,1,0,0,"0.0"
820690,3,1,1,3,3,3,"0.5386236932875669","1.0",1,"1.0","1.0",10238,"9000.0",0,8,0,5,"0.0"
622930,0,0,1,0,2,1,"0.4101367047885667","0.0",0,"0.0","0.0",10238,"15000.0",0,0,0,0,"0.0"
81394,0,1,1,0,0,0,"0.3136455846123201","1.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
373844,1,1,1,0,3,3,"0.5073241356207076","1.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"0.0"
368392,0,1,1,0,0,0,"0.2095073883823189","0.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"1.0"
447175,0,0,1,0,2,1,"0.4907240542637642","1.0",0,"0.0","0.0",10238,"15000.0",0,0,0,0,"1.0"
182095,2,1,1,2,3,2,"0.5814986743175801","1.0",0,"1.0","1.0",10238,"14000.0",0,5,0,0,"0.0"
451696,1,0,1,0,2,3,"0.6850359505244253","1.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
953021,1,1,1,0,3,2,"0.4739316494372351","1.0",1,"0.0","1.0",10238,"",0,0,0,0,"0.0"
462465,0,1,1,0,2,1,"","0.0",0,"0.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
617007,2,1,1,1,3,3,"0.5128461364179456","1.0",1,"1.0","1.0",10238,"10000.0",0,4,0,2,"0.0"
560773,2,1,1,1,3,3,"0.6624617559275001","1.0",1,"1.0","0.0",10238,"13000.0",0,1,0,1,"0.0"
438008,2,0,1,2,2,3,"0.5564133152355352","1.0",0,"0.0","0.0",10238,"17000.0",0,1,0,4,"0.0"
212573,0,0,0,0,2,0,"0.2673466585061873","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,0,"0.0"
492516,3,0,1,3,3,3,"0.8094112590513309","1.0",0,"1.0","1.0",10238,"9000.0",0,5,0,4,"0.0"
538225,0,0,1,0,0,0,"0.3679435479917757","0.0",1,"1.0","1.0",10238,"11000.0",0,0,0,0,"0.0"
658402,3,0,1,3,3,3,"0.5033547111991341","0.0",0,"0.0","1.0",10238,"11000.0",0,5,0,3,"0.0"
325516,3,0,1,0,0,2,"0.5342877060116482","1.0",0,"1.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
200283,0,0,1,0,3,2,"","0.0",0,"0.0","1.0",32765,"10000.0",1,0,0,0,"0.0"
913707,0,0,1,0,2,2,"","0.0",0,"0.0","1.0",10238,"13000.0",0,0,0,0,"1.0"
905750,2,1,1,2,0,2,"0.4490117755463273","1.0",0,"1.0","1.0",32765,"7000.0",0,7,0,1,"1.0"
107029,2,1,1,2,3,3,"0.8032523419405172","1.0",0,"0.0","1.0",10238,"10000.0",0,2,0,3,"0.0"
304803,1,0,1,0,2,2,"","1.0",0,"1.0","1.0",32765,"8000.0",1,0,0,0,"0.0"
124204,0,0,1,0,0,0,"0.186185114720855","0.0",0,"0.0","0.0",10238,"17000.0",0,0,0,0,"1.0"
781586,2,0,1,1,3,3,"","1.0",1,"1.0","0.0",10238,"13000.0",0,0,1,0,"0.0"
644662,1,1,1,1,2,1,"0.3151293556030717","0.0",0,"0.0","0.0",32765,"",0,2,0,1,"0.0"
903407,0,1,1,0,0,0,"","0.0",0,"0.0","1.0",32765,"12000.0",0,0,0,0,"0.0"
968669,3,0,1,3,3,3,"0.4836380123288594","1.0",1,"1.0","1.0",32765,"9000.0",0,4,1,2,"0.0"
993267,1,0,1,1,2,0,"0.3858741008429725","1.0",0,"0.0","0.0",10238,"14000.0",0,0,1,0,"0.0"
423938,3,1,1,3,2,3,"0.6343725020457226","1.0",1,"1.0","0.0",32765,"11000.0",0,11,1,5,"0.0"
125168,0,1,1,0,2,1,"0.3621741186724681","1.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"1.0"
175635,1,0,1,1,2,0,"","0.0",0,"1.0","1.0",32765,"5000.0",0,0,2,3,"1.0"
525386,3,0,1,1,3,3,"0.6928836357133882","1.0",0,"1.0","1.0",10238,"10000.0",0,2,0,1,"0.0"
500215,3,0,1,3,2,3,"0.5777028525076912","1.0",0,"0.0","1.0",10238,"11000.0",0,2,0,3,"0.0"
572994,2,1,1,2,3,3,"0.6640650143948857","1.0",1,"1.0","1.0",10238,"11000.0",0,0,1,1,"0.0"
58735,2,1,1,2,2,3,"0.4897024062963834","0.0",1,"0.0","0.0",10238,"",0,3,0,1,"0.0"
319953,1,0,0,0,0,0,"0.2828694808711571","0.0",0,"1.0","0.0",10238,"13000.0",1,0,0,0,"1.0"
487355,2,1,1,0,2,1,"0.4317004117968687","0.0",0,"0.0","1.0",10238,"10000.0",0,0,0,0,"1.0"
232470,0,1,1,0,3,0,"0.1264534313986037","1.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"1.0"
565198,0,1,1,0,0,0,"0.2859976102627207","0.0",0,"0.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
371727,1,1,1,1,3,3,"0.5430074428650375","1.0",1,"0.0","1.0",10238,"15000.0",0,1,0,1,"0.0"
165944,1,1,1,1,2,2,"0.3706567853008601","1.0",0,"0.0","1.0",32765,"",0,6,0,1,"0.0"
532459,0,0,1,0,2,0,"","0.0",0,"0.0","0.0",10238,"18000.0",1,0,0,0,"0.0"
613091,3,0,1,2,2,3,"0.7917101109944502","1.0",1,"1.0","1.0",32765,"11000.0",0,5,0,2,"0.0"
88882,1,0,1,1,2,1,"0.4717963087189384","0.0",0,"1.0","1.0",10238,"5000.0",0,0,0,2,"0.0"
187197,1,1,1,1,3,3,"","0.0",0,"1.0","0.0",10238,"12000.0",0,0,0,0,"0.0"
351757,1,0,1,1,0,1,"0.628633149594721","0.0",0,"1.0","1.0",21217,"9000.0",0,0,1,2,"1.0"
735929,0,1,1,0,2,0,"0.3448180556225356","0.0",0,"0.0","1.0",10238,"10000.0",0,0,0,0,"1.0"
224890,2,1,1,2,2,3,"0.5478225909631781","1.0",0,"0.0","0.0",10238,"15000.0",1,5,0,1,"0.0"
864601,0,1,1,0,2,0,"0.3398648345906033","0.0",0,"0.0","0.0",10238,"16000.0",0,0,0,0,"1.0"
485798,0,0,1,0,2,0,"0.2897871439465148","0.0",1,"0.0","0.0",10238,"13000.0",0,0,0,0,"0.0"
733833,0,1,1,0,3,2,"0.5979347864750699","1.0",0,"1.0","1.0",92101,"13000.0",0,0,0,0,"1.0"
750465,1,0,1,0,0,1,"0.3692930793988261","0.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"1.0"
660556,3,1,1,3,0,1,"0.4171250369936769","1.0",0,"1.0","1.0",10238,"9000.0",0,6,1,6,"0.0"
28109,2,1,1,2,3,3,"0.570277670616915","1.0",0,"1.0","0.0",32765,"7000.0",0,5,1,4,"0.0"
219960,2,0,1,2,2,2,"0.5340483380212564","1.0",0,"0.0","0.0",10238,"16000.0",1,1,0,0,"1.0"
252894,2,1,1,2,3,3,"","0.0",1,"1.0","1.0",32765,"11000.0",0,5,0,0,"0.0"
76297,2,1,1,0,3,3,"0.5968280062363127","1.0",1,"1.0","1.0",92101,"13000.0",0,0,0,0,"0.0"
763891,3,0,1,3,3,3,"0.6409488031039333","1.0",1,"1.0","1.0",10238,"",0,2,1,4,"0.0"
403707,2,0,0,2,2,2,"0.5860627511953006","0.0",0,"0.0","1.0",32765,"13000.0",1,2,1,0,"0.0"
792734,2,0,1,0,3,3,"0.6168247780300146","1.0",1,"1.0","1.0",10238,"9000.0",0,0,0,0,"0.0"
268227,3,1,0,3,2,2,"0.3224660183950982","1.0",1,"1.0","1.0",10238,"",0,2,0,1,"0.0"
519764,3,1,1,3,0,2,"0.344957864738121","1.0",0,"0.0","1.0",32765,"15000.0",0,7,0,0,"0.0"
912172,0,1,1,0,3,3,"0.7154034227572682","1.0",1,"1.0","1.0",32765,"10000.0",0,0,0,0,"0.0"
560068,1,1,1,1,2,1,"0.4082920061533436","1.0",0,"1.0","0.0",10238,"10000.0",0,1,0,1,"1.0"
652414,0,1,1,0,0,0,"0.2708440121659797","0.0",0,"0.0","1.0",10238,"",0,0,0,0,"1.0"
126077,1,0,1,1,3,3,"0.606735714725739","1.0",0,"0.0","1.0",10238,"12000.0",0,1,0,2,"0.0"
220269,3,0,1,3,3,3,"0.5824680179178995","1.0",0,"0.0","1.0",10238,"14000.0",0,1,1,3,"0.0"
136946,3,1,1,0,2,3,"0.6062206447979116","1.0",0,"1.0","1.0",10238,"",0,0,0,0,"0.0"
379940,1,1,1,0,3,3,"","1.0",0,"0.0","0.0",32765,"12000.0",0,0,0,0,"1.0"
856902,1,0,1,1,2,2,"0.755633866133054","0.0",0,"0.0","1.0",10238,"16000.0",0,0,0,0,"1.0"
241888,0,1,1,0,3,0,"0.2912086260521752","0.0",0,"0.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
908199,1,0,1,1,3,3,"0.6161117243839742","1.0",1,"0.0","0.0",10238,"13000.0",0,0,0,0,"0.0"
373218,2,0,0,1,2,1,"0.4712361399215783","1.0",0,"0.0","0.0",10238,"12000.0",0,0,0,0,"0.0"
656042,3,0,1,3,3,3,"0.6782370223364715","1.0",1,"1.0","1.0",10238,"",0,2,0,7,"0.0"
313500,2,1,1,2,2,2,"0.5153486460517401","1.0",0,"1.0","1.0",10238,"10000.0",0,1,0,2,"0.0"
919241,3,1,1,1,2,3,"0.507690848953627","1.0",1,"1.0","1.0",32765,"7000.0",0,3,1,4,"0.0"
647888,2,0,1,1,0,1,"0.509910296776192","0.0",0,"0.0","0.0",10238,"13000.0",0,0,0,1,"0.0"
161832,2,0,1,0,0,1,"0.5038597346352107","0.0",0,"1.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
476769,2,1,1,2,3,2,"0.577135941672739","0.0",0,"1.0","1.0",10238,"7000.0",0,4,0,3,"0.0"
431314,1,1,1,0,3,2,"0.6477554969922709","1.0",0,"1.0","1.0",10238,"",0,0,0,0,"0.0"
351356,3,1,1,0,3,3,"","0.0",0,"0.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
447424,2,1,1,2,2,2,"0.5778131836961647","1.0",0,"0.0","0.0",10238,"12000.0",0,3,2,4,"0.0"
201707,2,1,1,2,2,2,"0.4953502835315234","1.0",0,"0.0","1.0",32765,"9000.0",0,4,1,2,"0.0"
903320,0,1,1,0,2,0,"0.4526765592626403","0.0",0,"1.0","0.0",10238,"12000.0",0,0,0,0,"1.0"
486639,0,1,1,0,3,2,"0.6164262036016749","1.0",0,"1.0","1.0",32765,"11000.0",0,0,0,0,"1.0"
252686,1,1,1,1,3,2,"0.3457261884790099","1.0",1,"0.0","0.0",32765,"13000.0",0,2,0,1,"0.0"
233200,1,0,1,0,3,2,"0.5841273528155413","0.0",0,"0.0","0.0",10238,"14000.0",0,0,0,0,"1.0"
667165,2,0,1,2,3,3,"0.6117018176344066","0.0",0,"1.0","0.0",32765,"9000.0",0,5,0,1,"0.0"
950296,3,0,1,3,2,3,"0.5458900735115071","1.0",1,"0.0","1.0",21217,"15000.0",0,1,0,0,"1.0"
243888,1,1,1,1,0,0,"0.1436568483193364","0.0",0,"0.0","0.0",10238,"17000.0",0,1,0,1,"0.0"
605896,1,0,1,1,0,0,"0.3262403387046744","1.0",0,"0.0","1.0",32765,"13000.0",0,2,0,0,"1.0"
871858,1,1,0,0,2,0,"0.2806543806481637","0.0",0,"0.0","1.0",10238,"14000.0",0,0,0,0,"1.0"
200829,2,0,1,2,3,3,"","1.0",1,"1.0","1.0",10238,"9000.0",0,1,1,1,"0.0"
319494,3,0,1,0,2,3,"0.7306774626064182","1.0",1,"1.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
959164,0,1,1,0,3,2,"0.5783712166428834","1.0",0,"0.0","0.0",10238,"13000.0",0,0,0,0,"1.0"
444813,2,1,1,2,3,3,"","1.0",1,"1.0","1.0",10238,"7000.0",0,2,0,4,"0.0"
675192,2,1,1,1,0,2,"0.4816627514207715","1.0",0,"0.0","0.0",10238,"10000.0",0,2,0,1,"0.0"
546719,2,1,1,1,2,1,"0.2516227091679711","0.0",0,"1.0","1.0",10238,"12000.0",1,2,1,1,"0.0"
96803,2,0,1,2,3,3,"0.5872893810932033","1.0",1,"1.0","0.0",32765,"12000.0",0,1,0,1,"0.0"
37956,1,0,1,1,2,2,"0.5573996021834157","1.0",0,"0.0","1.0",32765,"6000.0",0,1,0,0,"0.0"
739932,0,0,1,0,2,0,"0.4289832028689519","0.0",0,"1.0","1.0",32765,"12000.0",0,0,0,0,"1.0"
103308,3,0,1,3,3,3,"0.6403236933748687","1.0",1,"1.0","1.0",32765,"9000.0",0,5,0,4,"0.0"
123892,3,1,1,3,2,1,"0.4972878528954948","1.0",0,"0.0","1.0",10238,"",0,2,0,4,"0.0"
824793,1,1,1,1,0,1,"0.4466473449579012","1.0",0,"0.0","1.0",32765,"10000.0",0,5,0,1,"0.0"
487034,1,1,1,1,2,2,"0.2710642145687786","1.0",1,"0.0","0.0",10238,"14000.0",0,0,0,4,"0.0"
253078,1,0,1,1,2,2,"0.5655780916935856","1.0",0,"1.0","0.0",10238,"12000.0",1,0,0,0,"0.0"
587387,1,1,1,1,2,1,"0.381262306885702","1.0",1,"1.0","1.0",10238,"9000.0",0,3,0,2,"0.0"
334556,1,1,1,0,3,3,"0.6391281575503801","1.0",1,"0.0","1.0",10238,"10000.0",0,0,0,0,"0.0"
403057,3,0,1,0,2,2,"","1.0",0,"1.0","1.0",10238,"13000.0",0,0,0,0,"0.0"
732295,2,0,1,2,3,3,"0.6862027857536264","1.0",0,"0.0","0.0",10238,"14000.0",0,0,0,3,"0.0"
933941,1,1,1,1,2,0,"0.4259830675931939","0.0",0,"0.0","1.0",10238,"14000.0",0,0,0,1,"0.0"
520007,0,1,1,0,2,0,"","0.0",0,"0.0","1.0",10238,"",0,0,0,0,"1.0"
871263,3,0,1,1,3,3,"0.5838061362917646","1.0",1,"1.0","1.0",10238,"11000.0",0,0,0,0,"0.0"
864717,3,1,1,3,2,3,"0.5873165927562172","1.0",1,"0.0","1.0",92101,"11000.0",0,3,1,7,"0.0"
565346,0,0,1,0,2,1,"0.566843891896652","1.0",0,"0.0","0.0",32765,"16000.0",0,0,0,0,"1.0"
718626,1,1,1,1,3,3,"0.6237655956418446","0.0",1,"0.0","1.0",10238,"12000.0",0,0,0,1,"0.0"
921816,2,0,1,2,2,3,"0.8336684211611398","1.0",1,"1.0","1.0",10238,"13000.0",0,2,0,0,"0.0"
431031,1,1,1,0,0,1,"0.4842558344936022","0.0",0,"1.0","0.0",10238,"13000.0",0,0,0,0,"1.0"
200636,1,1,1,1,2,2,"0.6618055009919552","1.0",0,"0.0","1.0",10238,"14000.0",0,1,0,0,"0.0"
70755,0,0,1,0,2,0,"0.3598177475144207","0.0",0,"1.0","0.0",10238,"",0,0,0,0,"1.0"
22475,2,0,1,0,2,2,"0.5905674346205279","1.0",0,"1.0","0.0",10238,"11000.0",0,0,0,0,"0.0"
254814,1,1,1,1,2,1,"0.4378786301039939","1.0",1,"0.0","1.0",32765,"11000.0",0,3,0,0,"0.0"
799392,0,0,1,0,3,1,"0.4010182348532662","1.0",1,"0.0","1.0",32765,"11000.0",0,0,0,0,"0.0"
429212,0,0,1,0,2,1,"","1.0",0,"0.0","0.0",10238,"13000.0",0,0,0,0,"1.0"
408048,2,0,0,0,2,3,"0.5360001927513722","1.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
312015,2,0,1,2,3,3,"0.8748299910505895","1.0",1,"0.0","0.0",10238,"15000.0",0,0,0,1,"0.0"
280243,2,0,1,2,2,3,"0.6068501228266245","1.0",1,"1.0","0.0",10238,"12000.0",0,0,0,1,"0.0"
161784,1,0,1,0,0,0,"0.2076497221944782","0.0",0,"1.0","1.0",10238,"11000.0",0,0,0,0,"1.0"
979772,3,0,1,3,3,3,"0.6019296536623298","1.0",1,"1.0","1.0",32765,"6000.0",0,6,1,1,"0.0"
173922,2,1,0,0,3,3,"","1.0",0,"1.0","1.0",10238,"10000.0",0,0,0,0,"0.0"
297613,2,0,1,0,3,3,"0.6600195827192816","1.0",1,"0.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
178142,1,1,1,1,3,3,"0.5739100548968327","1.0",0,"1.0","1.0",10238,"11000.0",0,1,0,4,"0.0"
622497,1,1,1,0,2,2,"0.4611558624028447","1.0",1,"0.0","1.0",10238,"12000.0",0,0,0,0,"1.0"
342957,2,0,0,0,3,3,"0.5411543588314012","1.0",1,"1.0","1.0",10238,"9000.0",0,0,0,0,"0.0"
318054,1,0,1,1,2,3,"0.7486839299000425","0.0",1,"0.0","1.0",32765,"",0,0,0,0,"0.0"
178359,2,1,1,2,3,3,"","0.0",0,"1.0","1.0",10238,"11000.0",0,2,0,3,"0.0"
821985,3,1,1,3,3,3,"0.7896637075334306","1.0",0,"1.0","1.0",10238,"7000.0",0,8,0,5,"0.0"
810334,3,0,1,1,3,3,"0.6261539579803245","1.0",0,"1.0","1.0",10238,"8000.0",0,0,0,0,"0.0"
818305,1,1,1,1,3,3,"0.4826533172678877","1.0",1,"1.0","1.0",92101,"11000.0",0,1,0,2,"0.0"
586430,1,1,1,1,3,3,"0.6277262155079715","0.0",0,"1.0","1.0",10238,"10000.0",0,0,0,4,"0.0"
662672,2,0,1,1,2,1,"0.4351936688486559","0.0",0,"0.0","0.0",10238,"13000.0",0,2,0,2,"1.0"
770081,1,0,1,1,3,2,"0.4676859181203905","0.0",1,"0.0","0.0",10238,"17000.0",0,2,0,1,"0.0"
787457,1,0,1,1,2,2,"0.4064304948022721","1.0",1,"0.0","1.0",10238,"15000.0",0,2,0,1,"0.0"
527739,1,1,1,1,3,3,"0.4287285121728106","1.0",0,"0.0","0.0",10238,"14000.0",0,2,0,0,"0.0"
965475,1,1,1,1,2,1,"0.4180972967647553","0.0",1,"0.0","1.0",10238,"",1,0,0,0,"0.0"
692484,1,0,1,1,3,1,"","0.0",0,"0.0","1.0",32765,"11000.0",0,3,0,1,"0.0"
571298,3,1,1,0,3,3,"0.7403410730107258","1.0",0,"1.0","1.0",10238,"9000.0",0,0,0,0,"1.0"
701289,2,0,1,2,3,3,"0.7297169089422261","1.0",0,"0.0","1.0",10238,"15000.0",1,0,0,1,"0.0"
879256,0,0,1,0,0,1,"0.4040051987550686","0.0",0,"0.0","1.0",10238,"9000.0",0,0,0,0,"0.0"
649732,2,1,0,1,2,3,"0.530349303316289","1.0",0,"1.0","1.0",10238,"10000.0",0,1,1,3,"0.0"
855779,2,0,1,2,2,3,"0.597964121410427","1.0",0,"0.0","1.0",10238,"12000.0",0,1,0,2,"0.0"
625532,1,1,1,1,0,1,"0.3481526200753498","0.0",1,"1.0","0.0",10238,"12000.0",0,1,0,1,"0.0"
506830,2,0,1,2,2,2,"0.5953854959206422","1.0",0,"1.0","1.0",10238,"",0,1,0,0,"0.0"
291891,1,1,1,1,0,1,"","1.0",0,"0.0","1.0",32765,"",0,4,1,1,"1.0"
3025,3,0,0,1,3,3,"0.6013122510598804","1.0",0,"1.0","1.0",32765,"8000.0",0,2,0,0,"0.0"
683267,3,0,1,0,2,3,"0.5664369365922711","0.0",0,"1.0","1.0",10238,"10000.0",0,0,0,0,"1.0"
839311,3,1,1,3,0,2,"","1.0",0,"1.0","1.0",10238,"9000.0",0,4,1,6,"0.0"
969959,1,1,0,1,2,1,"0.4328792985209903","1.0",0,"0.0","1.0",10238,"14000.0",0,0,2,0,"0.0"
694890,1,0,1,1,0,2,"0.4149902226943815","0.0",1,"0.0","1.0",32765,"",0,3,0,1,"1.0"
912505,1,1,1,1,3,2,"0.5765924303012139","0.0",0,"0.0","0.0",92101,"16000.0",0,2,0,0,"1.0"
298912,3,0,1,3,3,3,"0.7265435592483527","1.0",0,"0.0","0.0",10238,"16000.0",0,1,1,0,"0.0"
336753,3,1,1,3,2,1,"0.3479315814537255","0.0",0,"1.0","1.0",10238,"12000.0",0,5,1,5,"0.0"
667341,0,1,1,0,2,0,"0.431177855086253","1.0",1,"0.0","0.0",10238,"16000.0",0,0,0,0,"0.0"
790649,2,0,1,0,0,2,"0.5549228533835855","0.0",0,"1.0","1.0",10238,"12000.0",0,0,0,0,"0.0"
967869,2,0,1,2,0,3,"0.5496378489364446","1.0",1,"1.0","1.0",32765,"12000.0",1,3,0,0,"0.0"
806032,0,0,1,0,0,0,"0.3264636475532248","0.0",0,"0.0","0.0",10238,"14000.0",0,0,0,0,"1.0"
648666,1,0,1,1,3,2,"0.5289956747622162","0.0",0,"1.0","0.0",10238,"9000.0",0,2,0,1,"1.0"
21860,0,0,1,0,2,1,"0.5125630718902512","1.0",0,"0.0","0.0",32765,"12000.0",0,0,0,0,"1.0"
983493,1,0,0,1,0,2,"0.4233770903561658","0.0",0,"1.0","1.0",32765,"10000.0",0,0,0,0,"0.0"
916881,1,1,1,1,2,1,"0.3943709791327737","0.0",0,"0.0","1.0",10238,"13000.0",0,3,0,0,"0.0"
381852,3,1,0,0,3,3,"0.4917990064486278","0.0",0,"0.0","1.0",92101,"14000.0",0,0,0,0,"1.0"
937208,3,0,1,2,3,3,"0.6049973930028122","1.0",1,"1.0","1.0",10238,"13000.0",0,2,1,0,"0.0"
95412,2,1,0,2,2,3,"0.7080741498657761","1.0",1,"1.0","1.0",10238,"10000.0",0,1,0,4,"0.0"
607006,2,0,1,2,2,3,"","1.0",0,"1.0","1.0",10238,"12000.0",0,1,0,2,"0.0"
157650,1,1,1,0,0,2,"0.5608602241643745","0.0",0,"1.0","0.0",10238,"15000.0",0,0,0,0,"1.0"
84004,2,0,1,2,3,3,"0.7582763049169894","1.0",1,"1.0","1.0",10238,"9000.0",0,1,1,1,"0.0"
615309,3,1,1,0,3,3,"0.6399732727427584","1.0",0,"1.0","1.0",10238,"",0,0,0,0,"1.0"
137282,2,0,1,0,2,2,"0.3513704740787498","1.0",0,"0.0","0.0",10238,"",0,0,0,0,"1.0"
46700,2,1,1,2,3,3,"0.6970379976874882","1.0",1,"1.0","0.0",10238,"15000.0",0,4,0,4,"0.0"
650982,2,1,1,1,2,3,"0.6441497497980374","1.0",0,"0.0","1.0",10238,"12000.0",0,0,0,2,"0.0"
495635,2,0,1,2,2,2,"0.5082183942474046","0.0",0,"1.0","1.0",10238,"9000.0",0,4,1,1,"0.0"
411155,1,1,1,1,3,3,"0.5008837971973815","1.0",1,"1.0","1.0",10238,"",0,5,0,2,"0.0"
471169,1,1,1,1,2,3,"0.696136173927799","1.0",1,"0.0","1.0",10238,"13000.0",0,3,0,1,"0.0"
725883,2,0,1,1,3,3,"0.4715767933840966","1.0",0,"1.0","1.0",92101,"12000.0",0,0,1,0,"0.0"
425246,2,1,1,1,3,3,"0.4623747202774952","0.0",1,"1.0","1.0",10238,"14000.0",0,2,1,0,"0.0"
887542,2,1,1,1,3,2,"0.5096553789344698","0.0",1,"1.0","1.0",10238,"9000.0",0,1,0,3,"0.0"
541272,2,1,1,2,2,2,"0.4178900827649721","0.0",0,"1.0","1.0",10238,"10000.0",0,4,0,3,"0.0"
826670,2,0,1,0,3,3,"0.6901480984334583","1.0",0,"1.0","1.0",32765,"7000.0",0,0,0,0,"0.0"
743957,2,0,1,1,2,2,"","1.0",0,"1.0","0.0",10238,"15000.0",0,0,0,0,"0.0"
574624,1,1,1,1,2,1,"0.5619369424716061","0.0",1,"0.0","1.0",32765,"12000.0",0,3,0,0,"0.0"
453895,3,0,1,2,2,3,"0.6426937467690333","1.0",0,"0.0","1.0",10238,"10000.0",0,1,0,3,"0.0"
111851,3,0,1,3,2,2,"0.6045001028396074","1.0",0,"1.0","1.0",10238,"13000.0",1,3,1,3,"0.0"
